"","gameId","playId","down.x","yardsToGo","quarter","pass_length","pass_location","passer_player_name","pass","run_location","rusher_player_name","rush","first_down","yards_gained","posteam","defteam","week","playDescription","defendersInTheBox","numberOfPassRushers","personnel.defense","sack","interception","play_type","qbr","defRank","isBlitz","totalSacksGame","totalIntGame","avgPassRushers","totalBlitzGame","numDL","numLB","numDB"
"2724",2017091700,573,1,9,1,"short","right","J.Flacco",1,NA,NA,0,0,-1,"BAL","CLE",2,"(5:17) J.Flacco pass short right to M.Williams to CLV 10 for -1 yards (J.Taylor).",7,4,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,0,1,0,4.375,3,4,3,4
"2725",2017091700,597,2,10,1,NA,NA,NA,0,"left","T.West",1,1,2,"BAL","CLE",2,"(4:34) (Shotgun) T.West left guard to CLV 8 for 2 yards (J.Collins). PENALTY on CLV-C.Kirksey, Unnecessary Roughness, 4 yards, enforced at CLV 8.",5,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,0,4.375,3,4,3,4
"2726",2017091700,629,1,4,1,NA,NA,NA,0,"left","T.West",1,1,4,"BAL","CLE",2,"(4:02) T.West left tackle for 4 yards, TOUCHDOWN.",7,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,0,4.375,3,4,3,4
"2727",2017091700,712,1,20,1,NA,NA,NA,0,"left","I.Crowell",1,0,2,"CLE","BAL",2,"(3:38) (Shotgun) I.Crowell left guard to CLV 17 for 2 yards (C.Mosley; K.Correa). Penalty on CLV-S.DeValve, Illegal Formation, declined.",8,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,1,0,4.2,1,3,4,4
"2728",2017091700,744,2,18,1,"deep","right","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(3:09) (Shotgun) D.Kizer pass incomplete deep right to C.Coleman (B.Carr).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,0,4.16666666666667,1,2,4,5
"2729",2017091700,766,3,18,1,"deep","middle","D.Kizer",1,NA,NA,0,1,35,"CLE","BAL",2,"(3:01) (Shotgun) D.Kizer pass deep middle to R.Higgins to BLT 48 for 35 yards (T.Jefferson).",6,4,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,1,0,4.14285714285714,1,1,4,6
"2730",2017091700,790,1,10,1,"short","right","D.Kizer",1,NA,NA,0,1,16,"CLE","BAL",2,"(2:27) (Shotgun) D.Kizer pass short right to D.Johnson to BLT 32 for 16 yards (C.Mosley).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,0,4.125,1,2,4,5
"2731",2017091700,814,1,10,1,NA,NA,NA,0,"right","D.Johnson",1,0,3,"CLE","BAL",2,"(1:51) (No Huddle, Shotgun) D.Johnson right guard to BLT 29 for 3 yards (T.Jefferson; C.Mosley).",6,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,1,0,4.125,1,2,4,5
"2732",2017091700,835,2,7,1,"short","right","D.Kizer",1,NA,NA,0,0,3,"CLE","BAL",2,"(1:15) (Shotgun) D.Kizer pass short right to D.Njoku to BLT 26 for 3 yards (T.Jefferson).",7,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,0,4.11111111111111,1,2,4,5
"2733",2017091700,859,3,4,1,"short","left","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(:34) (Shotgun) D.Kizer pass short left intended for D.Johnson INTERCEPTED by E.Weddle at BLT 26. E.Weddle to BLT 28 for 2 yards (D.Johnson).",6,4,"1 DL, 4 LB, 6 DB",0,1,"pass",7.2,6,0,1,1,4.1,1,1,4,6
"2734",2017091700,885,1,10,1,NA,NA,NA,0,"right","J.Allen",1,0,2,"BAL","CLE",2,"(:28) J.Allen right guard to BLT 30 for 2 yards (D.Kindred; J.Schobert).",7,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,0,4.375,3,4,3,4
"2735",2017091700,923,2,8,2,NA,NA,NA,0,"right","M.Campanaro",1,0,5,"BAL","CLE",2,"(15:00) (Shotgun) M.Campanaro right end to BLT 35 for 5 yards (B.Boddy-Calhoun).",6,NA,"2 DL, 4 LB, 5 DB",0,0,"run",58.9,31,0,1,0,4.375,3,2,4,5
"2736",2017091700,944,3,3,2,"short","right","J.Flacco",1,NA,NA,0,1,3,"BAL","CLE",2,"(14:27) J.Flacco pass short right to M.Williams to BLT 38 for 3 yards (C.Kirksey).",8,6,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,1,1,0,4.55555555555556,4,4,3,4
"2737",2017091700,968,1,10,2,"deep","left","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(13:51) J.Flacco pass deep left intended for M.Wallace INTERCEPTED by J.McCourty at CLV 9. J.McCourty to CLV 9 for no gain (M.Wallace).",7,4,"4 DL, 3 LB, 4 DB",0,1,"pass",58.9,31,0,1,1,4.5,4,4,3,4
"2738",2017091700,994,1,10,2,NA,NA,NA,0,"right","I.Crowell",1,0,-1,"CLE","BAL",2,"(13:41) I.Crowell right tackle to CLV 8 for -1 yards (B.Urban).",8,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,1,1,4.1,1,3,4,4
"2739",2017091700,1015,2,11,2,NA,NA,NA,1,"left","D.Kizer",0,1,13,"CLE","BAL",2,"(13:07) D.Kizer scrambles left tackle to CLV 21 for 13 yards (C.Mosley).",7,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,1,1,4.1,1,3,4,4
"2740",2017091700,1066,1,10,2,NA,NA,NA,0,"left","D.Johnson",1,0,0,"CLE","BAL",2,"(11:56) (Shotgun) D.Johnson left end pushed ob at CLV 26 for no gain (P.Onwuasor).",6,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,1,1,4.1,1,2,4,5
"2741",2017091700,1092,2,10,2,"deep","right","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(11:37) D.Kizer pass incomplete deep right to K.Britt (B.Carr).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,1,4.09090909090909,1,2,4,5
"2742",2017091700,1114,3,10,2,"short","left","D.Kizer",1,NA,NA,0,0,5,"CLE","BAL",2,"(11:29) (Shotgun) D.Kizer pass short left to R.Higgins to CLV 31 for 5 yards (C.Mosley).",6,3,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,1,1,4,1,1,4,6
"2743",2017091700,1163,1,10,2,NA,NA,NA,0,"left","T.West",1,1,12,"BAL","CLE",2,"(10:43) (Shotgun) T.West left end to BLT 48 for 12 yards (J.McCourty).",7,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,1,4.5,4,4,3,4
"2744",2017091700,1184,1,10,2,NA,NA,NA,0,"right","J.Allen",1,0,-4,"BAL","CLE",2,"(10:04) J.Allen right guard to BLT 44 for -4 yards (D.Kindred).",8,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,1,4.5,4,4,3,4
"2745",2017091700,1205,2,14,2,"deep","right","J.Flacco",1,NA,NA,0,1,20,"BAL","CLE",2,"(9:23) (Shotgun) J.Flacco pass deep right to B.Watson to CLV 36 for 20 yards (J.Taylor).",6,4,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,0,1,1,4.45454545454545,4,3,3,5
"2746",2017091700,1229,1,10,2,"short","middle","J.Flacco",1,NA,NA,0,1,23,"BAL","CLE",2,"(8:40) J.Flacco pass short middle to B.Watson to CLV 13 for 23 yards (J.Peppers).",8,6,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,1,1,1,4.58333333333333,5,4,3,4
"2747",2017091700,1253,1,10,2,NA,NA,NA,0,"right","J.Allen",1,0,4,"BAL","CLE",2,"(7:58) J.Allen right guard to CLV 9 for 4 yards (T.Coley).",7,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,1,4.58333333333333,5,4,3,4
"2748",2017091700,1274,2,6,2,"short","right","J.Flacco",1,NA,NA,0,1,9,"BAL","CLE",2,"(7:24) J.Flacco pass short right to J.Allen for 9 yards, TOUCHDOWN.",8,4,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,0,1,1,4.53846153846154,5,4,3,4
"2749",2017091700,1332,1,10,2,"short","middle","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(7:12) (Shotgun) K.Hogan pass incomplete short middle to S.DeValve (B.Carr).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,1,4,1,2,4,5
"2750",2017091700,1354,2,10,2,"deep","right","K.Hogan",1,NA,NA,0,1,49,"CLE","BAL",2,"(7:05) (Shotgun) K.Hogan pass deep right to S.DeValve to BLT 34 for 49 yards (C.Mosley).",7,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,1,1,4,1,2,4,5
"2751",2017091700,1416,1,5,2,NA,NA,NA,0,"right","K.Hogan",1,1,5,"CLE","BAL",2,"(6:27) (Shotgun) K.Hogan right end to BLT 24 for 5 yards (B.Urban; B.Williams).",7,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,1,1,4,1,2,4,5
"2752",2017091700,1437,1,10,2,NA,NA,NA,0,"left","I.Crowell",1,0,1,"CLE","BAL",2,"(5:45) (Shotgun) I.Crowell left guard to BLT 23 for 1 yard (B.Urban).",7,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,1,1,4,1,2,4,5
"2753",2017091700,1458,2,9,2,"deep","right","K.Hogan",1,NA,NA,0,1,23,"CLE","BAL",2,"(5:04) K.Hogan pass deep right to D.Njoku for 23 yards, TOUCHDOWN.",7,4,"3 DL, 4 LB, 4 DB",0,0,"pass",7.2,6,0,1,1,4,1,3,4,4
"2754",2017091700,1509,1,10,2,"short","middle","J.Flacco",1,NA,NA,0,1,15,"BAL","CLE",2,"(4:56) J.Flacco pass short middle to T.West to BLT 40 for 15 yards (J.Collins).",7,4,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,0,1,1,4.5,5,4,3,4
"2755",2017091700,1533,1,10,2,NA,NA,NA,0,"left","T.West",1,0,1,"BAL","CLE",2,"(4:21) T.West left guard to BLT 41 for 1 yard (J.Collins).",8,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,1,1,4.5,5,4,3,4
"2756",2017091700,1554,2,9,2,"short","right","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(3:41) J.Flacco pass incomplete short right to J.Maclin (J.McCourty).",8,7,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,1,1,1,4.66666666666667,6,4,3,4
"2757",2017091700,1576,3,9,2,NA,NA,"J.Flacco",1,NA,NA,0,0,-9,"BAL","CLE",2,"(3:35) (Shotgun) J.Flacco sacked at BLT 32 for -9 yards (J.Burgess).",6,4,"2 DL, 4 LB, 5 DB",1,0,"pass",58.9,31,0,2,1,4.625,6,2,4,5
"2758",2017091700,1620,1,10,2,NA,NA,"K.Hogan",1,NA,NA,0,0,-2,"CLE","BAL",2,"(2:47) K.Hogan sacked at CLV 5 for -2 yards (T.Bowser). Penalty on CLV-S.Coleman, Illegal Use of Hands, declined.",7,4,"2 DL, 4 LB, 5 DB",1,0,"pass",7.2,6,0,2,1,4,1,2,4,5
"2759",2017091700,1662,2,12,2,NA,NA,NA,0,"middle","D.Johnson",1,0,2,"CLE","BAL",2,"(2:27) (Shotgun) D.Johnson up the middle to CLV 7 for 2 yards (T.Bowser).",7,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,2,1,4,1,2,4,5
"2760",2017091700,1700,3,10,2,"deep","middle","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(2:00) (Shotgun) K.Hogan pass incomplete deep middle to R.Higgins (L.Webb).",6,4,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,2,1,4,1,1,4,6
"2761",2017091700,1786,1,10,2,"short","middle","J.Flacco",1,NA,NA,0,1,11,"BAL","CLE",2,"(1:43) (Shotgun) J.Flacco pass short middle to J.Allen to BLT 43 for 11 yards (C.Kirksey; J.McCourty).",4,4,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,0,2,1,4.58823529411765,6,3,3,5
"2762",2017091700,1810,1,10,2,"short","middle","J.Flacco",1,NA,NA,0,1,13,"BAL","CLE",2,"(1:21) (Shotgun) J.Flacco pass short middle to B.Watson to CLV 44 for 13 yards (D.Kindred).",6,6,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.66666666666667,7,3,3,5
"2763",2017091700,1851,1,10,2,"short","middle","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(1:16) (Shotgun) J.Flacco pass incomplete short middle to B.Perriman.",6,5,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.68421052631579,8,3,3,5
"2764",2017091700,1873,2,10,2,"short","middle","J.Flacco",1,NA,NA,0,0,4,"BAL","CLE",2,"(1:11) (Shotgun) J.Flacco pass short middle to J.Allen to CLV 40 for 4 yards (J.Collins) [J.Schobert].",5,5,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.7,9,3,3,5
"2765",2017091700,1914,3,6,2,"short","left","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(1:07) (Shotgun) J.Flacco pass incomplete short left to B.Perriman.",7,6,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.76190476190476,10,3,3,5
"2766",2017091700,1957,1,10,2,"short","left","K.Hogan",1,NA,NA,0,0,8,"CLE","BAL",2,"(:57) (Shotgun) K.Hogan pass short left to R.Higgins pushed ob at BLT 44 for 8 yards (J.Smith).",6,4,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,2,1,4,1,1,4,6
"2767",2017091700,1981,2,2,2,"short","right","K.Hogan",1,NA,NA,0,1,4,"CLE","BAL",2,"(:51) (Shotgun) K.Hogan pass short right to R.Higgins to BLT 40 for 4 yards (L.Webb).",6,4,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,2,1,4,1,1,4,6
"2768",2017091700,2045,1,15,2,"short","middle","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(:29) (Shotgun) K.Hogan pass short middle intended for R.Higgins INTERCEPTED by T.Bowser [M.Judon] at BLT 33. T.Bowser to CLV 40 for 27 yards (S.Coleman).",6,3,"1 DL, 4 LB, 6 DB",0,1,"pass",7.2,6,0,2,2,3.95,1,1,4,6
"2769",2017091700,2072,1,10,2,"short","right","J.Flacco",1,NA,NA,0,0,1,"BAL","CLE",2,"(:19) (Shotgun) J.Flacco pass short right to J.Maclin to CLV 39 for 1 yard (J.Taylor).",4,5,"3 DL, 3 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.77272727272727,11,3,3,5
"2770",2017091700,2096,2,9,2,NA,NA,NA,0,"left","J.Allen",1,1,37,"BAL","CLE",2,"(:15) (Shotgun) J.Allen left guard to CLV 2 for 37 yards (B.Boddy-Calhoun).",7,NA,"3 DL, 3 LB, 5 DB",0,0,"run",58.9,31,0,2,1,4.77272727272727,11,3,3,5
"2771",2017091700,2134,1,2,2,"short","right","J.Flacco",1,NA,NA,0,1,2,"BAL","CLE",2,"(:05) (Shotgun) J.Flacco pass short right to J.Maclin for 2 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",7,4,"4 DL, 2 LB, 5 DB",0,0,"pass",58.9,31,0,2,1,4.73913043478261,11,4,2,5
"2772",2017091700,2263,1,10,3,NA,NA,NA,0,"left","T.West",1,0,2,"BAL","CLE",2,"(15:00) T.West left guard to BLT 27 for 2 yards (T.Coley). BLT-M.Yanda was injured during the play.",8,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.73913043478261,11,4,3,4
"2773",2017091700,2288,2,8,3,"short","middle","J.Flacco",1,NA,NA,0,1,13,"BAL","CLE",2,"(14:29) J.Flacco pass short middle to M.Williams to BLT 40 for 13 yards (J.Collins).",6,0,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,0,2,1,4.54166666666667,11,4,3,4
"2774",2017091700,2323,1,10,3,NA,NA,NA,0,"right","T.West",1,0,0,"BAL","CLE",2,"(13:46) (Shotgun) T.West right guard to BLT 40 for no gain (J.Collins).",6,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.54166666666667,11,4,3,4
"2775",2017091700,2344,2,10,3,NA,NA,NA,0,"right","J.Allen",1,0,4,"BAL","CLE",2,"(13:06) J.Allen right guard to BLT 44 for 4 yards (T.Coley).",6,NA,"4 DL, 2 LB, 5 DB",0,0,"run",58.9,31,0,2,1,4.54166666666667,11,4,2,5
"2776",2017091700,2365,3,6,3,"short","middle","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(12:31) (Shotgun) J.Flacco pass incomplete short middle to M.Wallace.",6,5,"2 DL, 4 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.56,12,2,4,5
"2777",2017091700,2434,1,10,3,NA,NA,NA,0,"right","R.Higgins",1,0,4,"CLE","BAL",2,"(12:09) (Shotgun) R.Higgins right end pushed ob at CLV 22 for 4 yards (C.Mosley). Lateral",7,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,2,2,3.95,1,2,4,5
"2778",2017091700,2464,2,6,3,"short","middle","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(11:31) (Shotgun) K.Hogan pass incomplete short middle to C.Coleman.",6,0,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,2,2,3.76190476190476,1,2,4,5
"2779",2017091700,2533,3,1,3,"deep","middle","K.Hogan",1,NA,NA,0,1,34,"CLE","BAL",2,"(11:28) (Shotgun) K.Hogan pass deep middle to D.Johnson to BLT 39 for 34 yards (L.Webb) [M.Pierce].",7,0,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,2,2,3.59090909090909,1,2,4,5
"2780",2017091700,2557,1,10,3,NA,NA,NA,0,"right","I.Crowell",1,1,17,"CLE","BAL",2,"(10:49) (No Huddle) I.Crowell right guard to BLT 22 for 17 yards (E.Weddle).",8,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,2,2,3.59090909090909,1,3,4,4
"2781",2017091700,2578,1,10,3,NA,NA,NA,0,"left","I.Crowell",1,0,2,"CLE","BAL",2,"(10:15) I.Crowell left guard to BLT 20 for 2 yards (C.Davis).",5,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,2,2,3.59090909090909,1,3,4,4
"2782",2017091700,2599,2,8,3,"deep","right","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(9:35) K.Hogan pass incomplete deep right to C.Coleman.",7,5,"3 DL, 4 LB, 4 DB",0,0,"pass",7.2,6,1,2,2,3.65217391304348,2,3,4,4
"2783",2017091700,2621,3,8,3,"short","middle","K.Hogan",1,NA,NA,0,0,0,"CLE","BAL",2,"(9:29) (Shotgun) K.Hogan pass incomplete short middle to S.DeValve.",5,4,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,0,2,2,3.66666666666667,2,1,4,6
"2784",2017091700,2677,1,10,3,"short","left","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(9:21) J.Flacco pass incomplete short left to B.Perriman [L.Ogunjobi].",7,5,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,1,2,1,4.57692307692308,13,4,3,4
"2785",2017091700,2699,2,10,3,"short","right","J.Flacco",1,NA,NA,0,0,-2,"BAL","CLE",2,"(9:12) J.Flacco pass short right to B.Watson to BLT 23 for -2 yards (J.Taylor).",6,5,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,1,2,1,4.59259259259259,14,4,3,4
"2786",2017091700,2723,3,12,3,"short","middle","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(8:32) (Shotgun) J.Flacco pass incomplete short middle to J.Allen (E.Ogbah).",4,4,"2 DL, 4 LB, 5 DB",0,0,"pass",58.9,31,0,2,1,4.57142857142857,14,2,4,5
"2787",2017091700,2763,1,10,3,NA,NA,NA,0,"right","I.Crowell",1,0,2,"CLE","BAL",2,"(8:19) DeShone Kizer returns as CLV quarterback. I.Crowell right guard to CLV 16 for 2 yards (C.Davis).",8,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,2,2,3.66666666666667,2,3,4,4
"2788",2017091700,2788,2,8,3,NA,NA,"D.Kizer",1,NA,NA,0,0,-1,"CLE","BAL",2,"(7:44) (Shotgun) D.Kizer sacked at CLV 15 for -1 yards (P.Onwuasor).",7,4,"2 DL, 4 LB, 5 DB",1,0,"pass",7.2,6,0,3,2,3.68,2,2,4,5
"2789",2017091700,2830,3,14,3,"deep","right","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(6:33) (Shotgun) D.Kizer pass incomplete deep right to S.Coates.",6,5,"1 DL, 4 LB, 6 DB",0,0,"pass",7.2,6,1,3,2,3.73076923076923,3,1,4,6
"2790",2017091700,2877,1,10,3,NA,NA,NA,0,"right","J.Allen",1,0,-2,"BAL","CLE",2,"(6:15) J.Allen right tackle to BLT 35 for -2 yards (N.Orchard).",8,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.57142857142857,14,4,3,4
"2791",2017091700,2898,2,12,3,"short","left","J.Flacco",1,NA,NA,0,0,7,"BAL","CLE",2,"(5:38) (Shotgun) J.Flacco pass short left to J.Allen to BLT 42 for 7 yards (J.McCourty).",6,4,"4 DL, 2 LB, 5 DB",0,0,"pass",58.9,31,0,2,1,4.55172413793103,14,4,2,5
"2792",2017091700,2922,3,5,3,"short","middle","J.Flacco",1,NA,NA,0,1,8,"BAL","CLE",2,"(4:56) (Shotgun) J.Flacco pass short middle to T.West to 50 for 8 yards (C.Kirksey; J.Taylor).",5,5,"2 DL, 4 LB, 5 DB",0,0,"pass",58.9,31,1,2,1,4.56666666666667,15,2,4,5
"2793",2017091700,2946,1,10,3,NA,NA,NA,0,"left","A.Collins",1,1,16,"BAL","CLE",2,"(4:16) A.Collins left tackle to CLV 34 for 16 yards (C.Kirksey).",7,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.56666666666667,15,4,3,4
"2794",2017091700,2967,1,10,3,NA,NA,NA,0,"left","A.Collins",1,0,4,"BAL","CLE",2,"(3:34) (Shotgun) A.Collins left end to CLV 30 for 4 yards (C.Kirksey; J.Meder).",7,NA,"4 DL, 2 LB, 5 DB",0,0,"run",58.9,31,0,2,1,4.56666666666667,15,4,2,5
"2795",2017091700,2988,2,6,3,NA,NA,NA,0,"right","A.Collins",1,0,1,"BAL","CLE",2,"(2:52) (Shotgun) A.Collins right guard to CLV 29 for 1 yard (J.Peppers).",6,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.56666666666667,15,4,3,4
"2796",2017091700,3009,3,5,3,NA,NA,NA,0,"right","J.Allen",1,1,14,"BAL","CLE",2,"(2:13) (Shotgun) J.Allen right tackle to CLV 15 for 14 yards (J.Peppers).",7,NA,"2 DL, 4 LB, 5 DB",0,0,"run",58.9,31,0,2,1,4.56666666666667,15,2,4,5
"2797",2017091700,3030,1,10,3,NA,NA,NA,0,"left","J.Allen",1,0,1,"BAL","CLE",2,"(1:27) J.Allen left tackle to CLV 14 for 1 yard (N.Orchard).",6,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.56666666666667,15,4,3,4
"2798",2017091700,3051,2,9,3,"short","right","J.Flacco",1,NA,NA,0,0,0,"BAL","CLE",2,"(:43) J.Flacco pass incomplete short right.",8,4,"4 DL, 3 LB, 4 DB",0,0,"pass",58.9,31,0,2,1,4.54838709677419,15,4,3,4
"2799",2017091700,3073,3,9,3,"short","middle","J.Flacco",1,NA,NA,0,0,4,"BAL","CLE",2,"(:36) (Shotgun) J.Flacco pass short middle to J.Allen to CLV 10 for 4 yards (J.Peppers).",5,4,"2 DL, 4 LB, 5 DB",0,0,"pass",58.9,31,0,2,1,4.53125,15,2,4,5
"2800",2017091700,3148,1,10,4,NA,NA,NA,1,"right","D.Kizer",0,0,3,"CLE","BAL",2,"(14:56) (Shotgun) D.Kizer scrambles right tackle to CLV 28 for 3 yards (T.Williams).",6,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,3,2,3.73076923076923,3,2,4,5
"2801",2017091700,3169,2,7,4,"short","right","D.Kizer",1,NA,NA,0,1,9,"CLE","BAL",2,"(14:24) (No Huddle, Shotgun) D.Kizer pass short right to C.Coleman to CLV 37 for 9 yards (B.Carr).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,3,2,3.74074074074074,3,2,4,5
"2802",2017091700,3193,1,10,4,"deep","left","D.Kizer",1,NA,NA,0,1,28,"CLE","BAL",2,"(13:53) (Shotgun) D.Kizer pass deep left to R.Higgins to BLT 35 for 28 yards (J.Smith).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,3,2,3.75,3,2,4,5
"2803",2017091700,3217,1,10,4,"short","right","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(13:29) (No Huddle, Shotgun) D.Kizer pass incomplete short right to I.Crowell.",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,3,2,3.75862068965517,3,2,4,5
"2804",2017091700,3272,1,10,4,"deep","right","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(13:20) (Shotgun) D.Kizer pass incomplete deep right to C.Coleman (M.Humphrey). CLV-C.Coleman was injured during the play.",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,3,2,3.76666666666667,3,2,4,5
"2805",2017091700,3297,2,10,4,"short","middle","D.Kizer",1,NA,NA,0,1,11,"CLE","BAL",2,"(13:15) (Shotgun) D.Kizer pass short middle to R.Higgins to BLT 19 for 11 yards (C.Mosley).",6,4,"2 DL, 4 LB, 5 DB",0,0,"pass",7.2,6,0,3,2,3.7741935483871,3,2,4,5
"2806",2017091700,3321,1,10,4,NA,NA,NA,0,"middle","D.Johnson",1,1,16,"CLE","BAL",2,"(12:40) (No Huddle, Shotgun) D.Johnson up the middle pushed ob at BLT 3 for 16 yards (E.Weddle).",6,NA,"2 DL, 4 LB, 5 DB",0,0,"run",7.2,6,0,3,2,3.7741935483871,3,2,4,5
"2807",2017091700,3364,1,3,4,NA,NA,NA,0,"right","D.Kizer",1,0,-4,"CLE","BAL",2,"(12:28) (Shotgun) D.Kizer right end to BLT 7 for -4 yards (T.Jefferson).",8,NA,"3 DL, 4 LB, 4 DB",0,0,"run",7.2,6,0,3,2,3.7741935483871,3,3,4,4
"2808",2017091700,3385,2,7,4,"short","middle","D.Kizer",1,NA,NA,0,0,0,"CLE","BAL",2,"(11:47) (Shotgun) D.Kizer pass short middle intended for R.Higgins INTERCEPTED by L.Webb at BLT -4. Touchback.",6,5,"2 DL, 4 LB, 5 DB",0,1,"pass",7.2,6,1,3,3,3.8125,4,2,4,5
"2809",2017091700,3407,1,10,4,NA,NA,NA,0,"right","A.Collins",1,0,7,"BAL","CLE",2,"(11:41) A.Collins right guard to BLT 27 for 7 yards (D.Kindred).",6,NA,"4 DL, 3 LB, 4 DB",0,0,"run",58.9,31,0,2,1,4.53125,15,4,3,4
